lng,lat,created_at
-72.8871678,41.2937583,2015-03-07T10:24:46-05:00
-72.9246129,41.3072697,2015-03-06T22:26:39-05:00
-72.9246129,41.3072697,2015-03-06T22:21:11-05:00
-72.9136731,41.3306433,2015-03-06T21:25:19-05:00
-72.9712136,41.3328323,2015-03-06T16:39:14-05:00
-72.4398656,41.3459252,2015-03-06T16:14:35-05:00
-72.891885,41.2732389,2015-03-06T14:46:29-05:00
-72.891885,41.2732389,2015-03-06T14:31:54-05:00
-72.9094688,41.3190042,2015-03-06T14:29:44-05:00
-72.8919111,41.3048246,2015-03-06T14:20:27-05:00
-72.891753,41.26495,2015-03-06T13:58:33-05:00
-72.9378458,41.3343991,2015-03-06T13:40:54-05:00
-72.910056,41.316848,2015-03-06T12:59:54-05:00
-72.924573744215,41.3054812091705,2015-03-06T11:48:16-05:00
-72.9300444,41.3296034,2015-03-06T11:13:45-05:00
-72.9476747,41.2979091,2015-03-06T10:55:44-05:00
-72.9102348,41.3155631,2015-03-06T10:52:58-05:00
-72.910478,41.3151451,2015-03-06T10:48:40-05:00
-72.9517915,41.316774,2015-03-06T10:47:04-05:00
-72.9378493,41.3207152,2015-03-06T10:40:43-05:00
-72.9157694,41.3037291,2015-03-06T10:29:42-05:00
-72.9157694,41.3037291,2015-03-06T09:58:31-05:00
-72.9419264639999,41.3127257485128,2015-03-06T09:25:58-05:00
-72.9193226,41.3135262,2015-03-06T09:24:09-05:00
-72.9336862,41.2931593,2015-03-06T09:20:41-05:00
-72.9257473792221,41.3060206345579,2015-03-06T09:19:55-05:00
-72.960653,41.3481567,2015-03-06T09:19:04-05:00
-72.9351505,41.3259667,2015-03-06T09:17:40-05:00
-72.9226252879288,41.3103645310346,2015-03-06T09:16:58-05:00
-72.9277858580734,41.3097762280476,2015-03-06T09:12:26-05:00
-72.9161206,41.3088049,2015-03-06T08:56:51-05:00
-72.91517,41.3066966,2015-03-06T08:49:52-05:00
-72.966886,41.319215,2015-03-06T08:09:06-05:00
-72.9296036,41.281496,2015-03-06T08:05:25-05:00
-72.91517,41.3066966,2015-03-06T08:03:41-05:00
-72.9709741,41.3239296,2015-03-06T08:01:30-05:00
-72.979456,41.330407,2015-03-06T07:59:27-05:00
-72.890366,41.316708,2015-03-06T07:58:45-05:00
-72.9405525,41.3045941,2015-03-06T07:57:23-05:00
-72.893266,41.272423,2015-03-05T22:22:58-05:00
-72.9374645753951,41.3090025405292,2015-03-05T21:57:16-05:00
-72.8927652,41.2635122,2015-03-05T21:45:53-05:00
-72.9146715694234,41.3181593460639,2015-03-05T21:37:09-05:00
-72.9219896,41.3255011,2015-03-05T17:58:21-05:00
-72.9620483,41.3431175,2015-03-05T17:18:57-05:00
-72.8920277298889,41.2851562119747,2015-03-05T16:47:19-05:00
-72.8966076,41.313607,2015-03-05T15:59:40-05:00
-72.9268409213086,41.3169838612637,2015-03-05T15:49:14-05:00
-72.9409239,41.2933823,2015-03-05T12:55:00-05:00
-72.9408858,41.2934194,2015-03-05T12:52:48-05:00
-72.979384,41.3319662,2015-03-05T12:02:10-05:00
-72.9700305787131,41.3210269453442,2015-03-05T12:00:58-05:00
-72.8700021,41.272999,2015-03-05T11:59:15-05:00
-72.9164690736023,41.3237180773552,2015-03-05T11:54:54-05:00
-72.9078307,41.3207316,2015-03-05T11:44:04-05:00
-72.913069743086,41.3321013951111,2015-03-05T11:39:23-05:00
-72.980665,41.324272,2015-03-05T10:52:42-05:00
-72.9387393,41.3160567,2015-03-05T10:30:31-05:00
-72.9734281,41.327252,2015-03-05T10:25:03-05:00
-72.915696597406,41.3234602445964,2015-03-05T09:59:46-05:00
-72.8918255,41.3151083,2015-03-05T09:51:46-05:00
-72.8966076,41.313607,2015-03-05T09:37:53-05:00
-72.9422471,41.3145263,2015-03-05T09:34:44-05:00
-72.9101133,41.3156019,2015-03-05T09:08:39-05:00
-72.86808,41.329598,2015-03-05T08:49:46-05:00
-72.886125,41.3064792,2015-03-05T07:49:41-05:00
-72.9091110229492,41.3153457681352,2015-03-05T07:30:39-05:00
-72.893221984844,41.3135349267602,2015-03-05T01:09:32-05:00
-72.9609701,41.3272914,2015-03-04T19:10:36-05:00
-72.9161594239726,41.3096180736551,2015-03-04T19:08:59-05:00
-72.9265832975513,41.3079151987592,2015-03-04T19:05:16-05:00
-72.8755392,41.3103639,2015-03-04T18:38:45-05:00
-72.9193821693115,41.3176486246199,2015-03-04T18:16:30-05:00
-72.917421,41.314067,2015-03-04T18:08:43-05:00
-72.9168211,41.3039243,2015-03-04T18:03:54-05:00
-72.9093818,41.3192705,2015-03-04T17:44:46-05:00
-72.8568682517197,41.3304845202638,2015-03-04T17:20:44-05:00
-72.8654875,41.3314672,2015-03-04T17:18:09-05:00
-72.9321609,41.2839389,2015-03-04T16:49:16-05:00
-72.916775,41.3154113,2015-03-04T16:13:00-05:00
-72.955093,41.318451,2015-03-04T15:26:04-05:00
-72.895142,41.30948,2015-03-04T15:10:05-05:00
-72.891292,41.26347,2015-03-04T15:02:59-05:00
-72.888847,41.293388,2015-03-04T14:58:53-05:00
-72.9337043,41.312011,2015-03-04T14:50:32-05:00
-72.9259369,41.3181746,2015-03-04T14:17:03-05:00
-72.9291071646622,41.3214740301659,2015-03-04T14:04:56-05:00
-72.9154455898438,41.2968890965884,2015-03-04T13:52:52-05:00
-72.926782,41.319923,2015-03-04T13:39:01-05:00
-72.9511343,41.3057134,2015-03-04T13:33:28-05:00
-72.945571,41.307712,2015-03-04T13:12:35-05:00
-72.9257499,41.329804,2015-03-04T12:50:45-05:00
-72.884648,41.308859,2015-03-04T12:45:10-05:00
-72.898065,41.307749,2015-03-04T12:39:29-05:00
-72.9146296,41.3223234,2015-03-04T12:38:00-05:00
-72.89323,41.315378,2015-03-04T12:11:53-05:00
-72.8993234,41.3087308,2015-03-04T12:07:28-05:00
-72.9275538,41.331915,2015-03-04T11:46:13-05:00
-72.956939,41.3249823,2015-03-04T11:42:46-05:00
-72.9378527,41.3349681,2015-03-04T11:33:13-05:00
-72.9751774,41.3298592,2015-03-04T11:31:12-05:00
-72.9637232421867,41.3148322928156,2015-03-04T11:06:35-05:00
-72.9088516,41.3208174,2015-03-04T11:06:03-05:00
-72.9165072,41.3246654,2015-03-04T11:03:31-05:00
-72.8897969,41.3094515,2015-03-04T10:57:48-05:00
-72.9197115661011,41.3115712454921,2015-03-04T10:52:15-05:00
-72.893513,41.288329,2015-03-04T10:46:23-05:00
-72.9161246956787,41.3236007338531,2015-03-04T10:41:28-05:00
-72.893513,41.288329,2015-03-04T10:40:28-05:00
-72.9378148,41.3106439,2015-03-04T10:34:36-05:00
-72.920248,41.31209,2015-03-04T10:18:26-05:00
-72.9152328778015,41.3156415697933,2015-03-04T10:17:50-05:00
-72.936869,41.308038,2015-03-04T10:17:43-05:00
-72.9391024,41.2730825,2015-03-04T10:09:43-05:00
-72.8662539,41.3287627,2015-03-04T10:06:59-05:00
30.95047,-25.46672,2015-03-04T10:05:58-05:00
-72.8910919,41.3206661,2015-03-04T10:02:23-05:00
-72.889159,41.293133,2015-03-04T09:46:51-05:00
-72.9709741,41.3239296,2015-03-04T09:45:17-05:00
-72.925948,41.334279,2015-03-04T09:44:44-05:00
-72.9286108,41.3126153,2015-03-04T09:43:42-05:00
-72.937203,41.334105,2015-03-04T09:42:06-05:00
-72.9160605,41.3281703,2015-03-04T09:41:37-05:00
-72.914195,41.323717,2015-03-04T09:39:56-05:00
-72.9126094,41.3286255,2015-03-04T09:34:38-05:00
-72.9364932756714,41.3325650493422,2015-03-04T09:33:06-05:00
-72.952085,41.319916,2015-03-04T09:31:10-05:00
-72.903357,41.313038,2015-03-04T09:30:06-05:00
-72.901222,41.3105819,2015-03-04T09:29:33-05:00
-72.900955,41.310173,2015-03-04T09:28:32-05:00
-72.947214,41.316146,2015-03-04T09:23:08-05:00
-72.895059,41.269462,2015-03-04T09:22:25-05:00
-72.9343786,41.3208496,2015-03-04T09:19:56-05:00
-72.9448105,41.3134943,2015-03-04T09:18:15-05:00
-72.9345934,41.3227032,2015-03-04T09:16:28-05:00
-72.9304507,41.3083331,2015-03-04T09:16:17-05:00
-72.9296036,41.281496,2015-03-04T09:14:47-05:00
-72.9098602,41.3152905,2015-03-04T09:12:57-05:00
-72.9283152,41.3202385,2015-03-04T09:09:17-05:00
-72.9094861,41.319135,2015-03-04T09:01:37-05:00
-72.886877,41.299315,2015-03-04T08:46:23-05:00
-72.926928,41.319934,2015-03-04T08:27:08-05:00
-72.8920421841308,41.3123715924334,2015-03-04T08:23:27-05:00
-72.9296036,41.281496,2015-03-04T01:30:58-05:00
-72.9102143,41.3198805,2015-03-03T23:38:38-05:00
-72.9183412,41.3022212,2015-03-03T21:12:45-05:00
-72.929277,41.281948,2015-03-03T19:49:22-05:00
-72.9245071,41.310018,2015-03-03T18:04:43-05:00
-72.8775368,41.3262811,2015-03-03T17:48:57-05:00
-72.89978,41.309439,2015-03-03T17:41:35-05:00
-72.9190633,41.3237041,2015-03-03T16:58:18-05:00
-72.9592507,41.3263297,2015-03-03T16:27:41-05:00
-72.946512,41.319378,2015-03-03T16:09:50-05:00
-72.939044,41.3215016,2015-03-03T16:08:01-05:00
-72.955093,41.318451,2015-03-03T15:52:42-05:00
-72.9104435,41.3237692,2015-03-03T15:40:23-05:00
-72.9351505,41.3259667,2015-03-03T15:02:02-05:00
-72.9246643996431,41.305233170276,2015-03-03T14:42:12-05:00
-72.9403864,41.3198672,2015-03-03T13:13:45-05:00
-72.884648,41.308859,2015-03-03T13:11:18-05:00
-72.93545,41.3093007,2015-03-03T13:04:50-05:00
-72.9191384162094,41.3191723231521,2015-03-03T12:31:30-05:00
-72.953185360852,41.3201520314089,2015-03-03T12:21:37-05:00
-72.9322612,41.3330959,2015-03-03T12:15:58-05:00
-72.887768,41.2857586,2015-03-03T12:04:27-05:00
-72.9146854,41.3181661,2015-03-03T12:01:45-05:00
-72.9339561,41.3349694,2015-03-03T11:57:55-05:00
-72.9510491,41.3149947,2015-03-03T11:55:55-05:00
-72.925853,41.3219431,2015-03-03T10:53:20-05:00
-72.939871,41.304406,2015-03-03T10:21:13-05:00
-72.89267,41.260007,2015-03-03T10:18:56-05:00
-72.9162335883605,41.3115962051487,2015-03-03T09:40:08-05:00
-72.9704034,41.3331574,2015-03-03T09:21:43-05:00
-73.0631668,41.3097228,2015-03-03T09:02:18-05:00
-72.9203665,41.3220776,2015-03-03T08:59:19-05:00
-72.8901669,41.2824038,2015-03-03T08:54:16-05:00
-72.9351458396103,41.3034415609607,2015-03-03T02:22:12-05:00
-72.9748995703441,41.3288653948524,2015-03-02T21:06:06-05:00
-72.8974954,41.310225,2015-03-02T18:14:03-05:00
-72.923222,41.307505,2015-03-02T17:42:32-05:00
-72.91517,41.3066966,2015-03-02T17:25:47-05:00
-72.975739,41.338222,2015-03-02T16:54:33-05:00
-72.9131535301636,41.2980944005219,2015-03-02T16:18:02-05:00
-72.920186,41.3108666,2015-03-02T15:55:39-05:00
-72.946512,41.319378,2015-03-02T15:08:33-05:00
-72.9627389,41.3183254,2015-03-02T15:03:10-05:00
-72.9312101,41.3118606,2015-03-02T14:50:06-05:00
-72.9700419,41.3202937,2015-03-02T14:48:04-05:00
-72.87156,41.328631,2015-03-02T14:45:15-05:00
-72.9527597,41.3260307,2015-03-02T14:41:00-05:00
-72.950645,41.311053,2015-03-02T14:39:22-05:00
-72.876016,41.307531,2015-03-02T14:38:30-05:00
-72.9694051,41.3263361,2015-03-02T14:37:13-05:00
-72.9012171,41.3102826,2015-03-02T14:36:04-05:00
-72.93154,41.3010779,2015-03-02T14:32:36-05:00
-72.863262,41.332335,2015-03-02T14:24:19-05:00
-72.890274,41.285285,2015-03-02T13:58:23-05:00
-72.8989305,41.2726225,2015-03-02T13:56:09-05:00
-72.965962,41.325368,2015-03-02T13:52:45-05:00
-72.9495057,41.3036888,2015-03-02T13:49:51-05:00
-72.8971325,41.2782363,2015-03-02T13:47:41-05:00
-72.948231,41.3129912,2015-03-02T13:42:12-05:00
-72.970961,41.337831,2015-03-02T13:41:04-05:00
-72.9321609,41.2839389,2015-03-02T13:39:53-05:00
-72.941399,41.321103,2015-03-02T13:36:42-05:00
-72.8881733,41.2853402,2015-03-02T13:23:49-05:00
-72.925404,41.301597,2015-03-02T13:05:50-05:00
-72.8939676,41.2877969,2015-03-02T12:44:13-05:00
-72.9168757142029,41.3176864276328,2015-03-02T12:16:01-05:00
-72.8880629,41.2856882,2015-03-02T12:06:10-05:00
-72.960811,41.3189459,2015-03-02T12:03:15-05:00
-72.9302642192032,41.310598238967,2015-03-02T11:42:59-05:00
-72.9511343,41.3057134,2015-03-02T11:42:26-05:00
-72.880386,41.300037,2015-03-02T10:27:30-05:00
-72.9240478,41.3073574,2015-03-02T10:00:29-05:00
-72.9176312,41.3222441,2015-03-02T09:56:58-05:00
-72.9515431,41.3234726,2015-03-02T09:36:28-05:00
-72.9388784,41.3070444,2015-03-02T09:35:03-05:00
-72.969258,41.313806,2015-03-02T08:45:48-05:00
-72.9693097,41.3146306,2015-03-02T08:45:09-05:00
-72.9566641,41.3344007,2015-03-02T08:38:48-05:00
-72.9246120097661,41.3003721467889,2015-03-02T08:15:45-05:00
-72.9164568,41.313074,2015-03-02T06:20:10-05:00
-72.8926256639942,41.3181806706093,2015-03-02T02:11:53-05:00
-72.8949375746277,41.3132990215554,2015-03-02T02:08:58-05:00
-72.8972333906327,41.2535733197321,2015-03-02T01:36:16-05:00
-72.960029,41.343624,2015-03-01T21:55:12-05:00
-72.936621,41.3344722,2015-03-01T20:13:09-05:00
-72.917278,41.314148,2015-03-01T19:12:56-05:00
-72.891885,41.2732389,2015-03-01T18:17:04-05:00
-72.8798419,41.3087142,2015-03-01T17:02:07-05:00
-72.9778798760376,41.3292244672172,2015-03-01T14:04:23-05:00
-72.9220995749619,41.3085673696324,2015-03-01T12:51:03-05:00
-72.9118117,41.3220022,2015-03-01T12:06:59-05:00
-72.9319547,41.3079806,2015-02-28T20:10:19-05:00
-72.921487,41.313147,2015-02-28T14:54:23-05:00
-72.9578753353165,41.3244811033974,2015-02-28T13:50:28-05:00
-72.9104690551758,41.3134613037109,2015-02-28T10:50:42-05:00
-72.9343998218815,41.2835999887408,2015-02-28T07:57:06-05:00
-72.8880659,41.2811665,2015-02-27T22:15:07-05:00
-72.8910919,41.3206661,2015-02-27T16:55:03-05:00
-72.9241595114853,41.3103725981268,2015-02-27T16:47:43-05:00
-72.9138812865402,41.3304945907894,2015-02-27T16:04:20-05:00
-72.887268,41.30591,2015-02-27T15:35:00-05:00
-72.9380988037621,41.3162478521924,2015-02-27T15:32:34-05:00
-72.889606,41.31078,2015-02-27T14:48:46-05:00
-72.9408737,41.3264061,2015-02-27T14:47:34-05:00
-72.9385734,41.3184704,2015-02-27T13:11:57-05:00
-72.9286877,41.3072866,2015-02-27T13:01:25-05:00
-72.947361141803,41.3347663052864,2015-02-27T12:40:05-05:00
-72.8881733,41.2853402,2015-02-27T11:52:59-05:00
-72.9103846,41.3161034,2015-02-27T11:22:27-05:00
-72.9276369693115,41.3184964448279,2015-02-27T10:53:12-05:00
-72.9242045,41.3161059,2015-02-27T10:37:04-05:00
-72.9221909472213,41.3117400450722,2015-02-27T10:31:14-05:00
-72.9007909,41.2707435,2015-02-27T10:13:44-05:00
-72.950305,41.325725,2015-02-27T09:11:11-05:00
-72.9120784,41.2985209,2015-02-27T09:10:40-05:00
-72.9481238,41.3173274,2015-02-27T07:49:24-05:00
-72.9190629655761,41.3251808353008,2015-02-27T07:38:05-05:00
-72.9760656203416,41.3345609417859,2015-02-26T20:10:16-05:00
-72.894978,41.3123597,2015-02-26T17:21:35-05:00
-72.9278454592427,41.3098333644729,2015-02-26T15:35:38-05:00
-72.9736351,41.3294452,2015-02-26T14:43:46-05:00
-72.952298,41.319564,2015-02-26T14:25:39-05:00
-72.950645,41.311053,2015-02-26T13:21:39-05:00
-72.9163273,41.3151693,2015-02-26T13:08:08-05:00
-72.9243299677063,41.3008717776207,2015-02-26T10:01:13-05:00
-72.9672759,41.3331327,2015-02-26T09:33:40-05:00
-72.9311140238037,41.3053714818273,2015-02-26T09:24:07-05:00
-72.9359866,41.3086382,2015-02-26T09:23:07-05:00
-72.8876618,41.2975828081052,2015-02-26T06:46:23-05:00
-72.9259334561191,41.307021151328,2015-02-26T02:33:38-05:00
-72.9229364241745,41.3251187228771,2015-02-25T21:44:17-05:00
-72.926345,41.319397,2015-02-25T21:18:59-05:00
-72.913767,41.3226609,2015-02-25T20:26:37-05:00
-72.915902,41.3232969,2015-02-25T20:25:47-05:00
-72.8906773,41.2634593,2015-02-25T19:18:28-05:00
-72.9242084920406,41.3026849398977,2015-02-25T19:00:05-05:00
-72.9192698249823,41.3068906787234,2015-02-25T17:20:21-05:00
-72.9495057,41.3036888,2015-02-25T17:03:55-05:00
-72.9241595114853,41.3103725981268,2015-02-25T17:03:27-05:00
-72.8859583,41.3034787081152,2015-02-25T16:46:40-05:00
-72.9385734,41.3184704,2015-02-25T16:34:04-05:00
-72.8602,41.3154,2015-02-25T15:50:14-05:00
-72.8733444213867,41.3171417146358,2015-02-25T15:41:30-05:00
-72.9153804,41.3147094,2015-02-25T15:10:30-05:00
-72.937778,41.298357,2015-02-25T14:37:59-05:00
-72.9620526,41.3283836,2015-02-25T13:35:57-05:00
-72.964594,41.32276,2015-02-25T13:30:23-05:00
-72.8881733,41.2853402,2015-02-25T13:11:24-05:00
-72.9311616,41.3109243,2015-02-25T13:06:44-05:00
-72.8602,41.3154,2015-02-25T12:14:06-05:00
-72.9453939,41.3074401,2015-02-25T12:06:00-05:00
-72.9106391,41.3150447,2015-02-25T11:59:26-05:00
-72.912785,41.3140383,2015-02-25T11:43:43-05:00
-72.9145819,41.3287536,2015-02-25T09:49:03-05:00
-72.864435,41.331369,2015-02-25T09:18:44-05:00
-72.8677875,41.3327584,2015-02-25T09:15:37-05:00
-72.9170602,41.3150363,2015-02-25T08:59:30-05:00
-72.8930725,41.3072159,2015-02-25T08:30:05-05:00
-72.969451,41.322623,2015-02-24T22:37:39-05:00
-72.9269485473633,41.3067061679044,2015-02-24T20:59:14-05:00
-72.9232761885114,41.3205932508593,2015-02-24T20:35:36-05:00
-72.965141,41.321588,2015-02-24T17:36:17-05:00
-72.9386128,41.3164509,2015-02-24T14:54:58-05:00
-72.9902657,41.2318914,2015-02-24T14:47:23-05:00
-72.9088516,41.3208174,2015-02-24T14:31:26-05:00
-72.8662868,41.3286819,2015-02-24T14:28:16-05:00
-72.932105,41.3112939,2015-02-24T14:17:30-05:00
-72.93285,41.311947,2015-02-24T14:16:41-05:00
-72.932608,41.3119,2015-02-24T14:16:00-05:00
-72.932413,41.3117949,2015-02-24T14:13:42-05:00
-72.9322108,41.3116705,2015-02-24T14:13:08-05:00
-72.932455,41.312156,2015-02-24T14:10:02-05:00
-72.932649,41.312256,2015-02-24T14:09:26-05:00
-72.932823,41.31248,2015-02-24T14:08:57-05:00
-72.93323,41.313429,2015-02-24T14:07:23-05:00
-72.8945701,41.3047753,2015-02-24T13:56:19-05:00
-72.9128942336228,41.3322891335901,2015-02-24T13:27:59-05:00
-72.8964152,41.2964484,2015-02-24T13:19:22-05:00
-72.9586613414917,41.3256751124191,2015-02-24T13:12:27-05:00
-72.9260268064918,41.3032241381766,2015-02-24T13:10:04-05:00
-72.9394464,41.31398,2015-02-24T12:55:11-05:00
-72.8637346,41.3314821,2015-02-24T12:29:43-05:00
-72.9149832555726,41.3259911754395,2015-02-24T12:20:54-05:00
-72.9032,41.3084531,2015-02-24T12:09:43-05:00
-72.887768,41.2857586,2015-02-24T11:53:57-05:00
-72.890274,41.285285,2015-02-24T11:33:24-05:00
-72.9455387661316,41.3104380448138,2015-02-24T10:58:00-05:00
-72.9344833063599,41.2989142527013,2015-02-24T10:51:20-05:00
-72.9536928,41.3203353,2015-02-24T10:19:30-05:00
-72.9736351,41.3294452,2015-02-24T10:18:46-05:00
-72.965979,41.326409,2015-02-24T10:09:50-05:00
-72.9267976,41.2979056,2015-02-24T10:04:13-05:00
-72.922029,41.307127,2015-02-24T09:36:30-05:00
-72.9153671264648,41.3027038574219,2015-02-24T08:35:19-05:00
-72.9158584072611,41.3030882430136,2015-02-24T07:46:35-05:00
-72.893337,41.269768,2015-02-24T05:52:42-05:00
-72.8876618,41.2975828081052,2015-02-23T16:22:17-05:00
-72.961395,41.319645,2015-02-23T16:12:49-05:00
-72.9751774,41.3298592,2015-02-23T16:11:43-05:00
-72.9408858,41.2934194,2015-02-23T15:01:47-05:00
-72.9546069,41.3284986,2015-02-23T14:56:51-05:00
-72.9491221,41.3082541,2015-02-23T13:23:04-05:00
-72.924135947052,41.3107356929598,2015-02-23T13:08:59-05:00
-72.8881733,41.2853402,2015-02-23T12:37:02-05:00
-72.976341,41.325425,2015-02-23T11:33:43-05:00
-72.9140579,41.3239908,2015-02-23T11:21:26-05:00
-72.9382732,41.3191376,2015-02-23T11:16:18-05:00
-72.982957,41.328752,2015-02-23T10:36:55-05:00
-72.9741159,41.3251658081518,2015-02-23T10:33:59-05:00
-72.9146296,41.3223234,2015-02-23T10:09:05-05:00
-72.9205235184631,41.3100631105434,2015-02-23T10:02:16-05:00
-72.9006735,41.3145917,2015-02-23T09:58:42-05:00
-72.8915272,41.312565,2015-02-23T09:38:42-05:00
-72.9197116,41.3114702,2015-02-23T09:28:20-05:00
-72.939636,41.2946352,2015-02-23T09:26:59-05:00
-72.9217831,41.3113983,2015-02-23T09:14:39-05:00
-72.9275894165039,41.3022651672363,2015-02-23T08:52:35-05:00
-72.936703,41.334529,2015-02-22T19:35:02-05:00
-72.9121339,41.3307467,2015-02-22T17:47:32-05:00
-72.9166997,41.3134477,2015-02-22T16:24:04-05:00
-72.925772,41.3060365,2015-02-22T12:59:08-05:00
-72.9302249,41.334241,2015-02-22T11:53:53-05:00
-72.875164,41.311014,2015-02-22T10:24:03-05:00
-72.8949540343933,41.2633220940035,2015-02-22T09:50:03-05:00
-72.920693,41.3048820081176,2015-02-22T08:45:10-05:00
-72.891885,41.2732389,2015-02-22T06:28:31-05:00
-72.956939,41.3249823,2015-02-21T11:48:21-05:00
-72.9748652,41.327682,2015-02-21T11:41:23-05:00
-72.974628,41.32781,2015-02-21T11:36:22-05:00
-72.9165253881365,41.3158288411796,2015-02-21T10:02:50-05:00
-72.925484,41.327051,2015-02-21T08:32:15-05:00
-72.894675,41.264059,2015-02-21T08:10:14-05:00
-72.9165272733121,41.3237077781241,2015-02-20T20:42:34-05:00
-72.8879867317383,41.3186924571515,2015-02-20T17:41:54-05:00
-72.9092815,41.3133429,2015-02-20T12:15:48-05:00
-72.915713,41.302539,2015-02-20T09:05:59-05:00
-72.9259369,41.3181746,2015-02-20T00:55:51-05:00
-72.9306453,41.3296303,2015-02-19T23:49:15-05:00
-72.9154541,41.3171531,2015-02-19T21:41:30-05:00
-72.9484588,41.3165659,2015-02-19T19:48:01-05:00
-72.9798207129624,41.326552868151,2015-02-19T18:46:42-05:00
-72.946585,41.327664,2015-02-19T17:54:25-05:00
-72.864383,41.33182,2015-02-19T15:40:47-05:00
-72.970213,41.315153,2015-02-19T15:00:15-05:00
-72.8933078,41.3139967,2015-02-19T13:45:56-05:00
-72.9227631,41.3107722,2015-02-19T12:14:16-05:00
-72.925772,41.3060365,2015-02-19T11:52:30-05:00
-72.8876618,41.2975828081052,2015-02-19T11:48:49-05:00
-72.934274,41.3310109,2015-02-19T11:14:22-05:00
-72.9303583,41.2983533,2015-02-19T10:32:30-05:00
-72.9088516,41.3208174,2015-02-19T09:40:57-05:00
-72.9361909,41.324483,2015-02-19T09:27:40-05:00
-72.9765517656067,41.3381084464054,2015-02-19T09:24:54-05:00
-72.945095,41.311184,2015-02-19T09:22:12-05:00
-72.9283041984558,41.3026326962254,2015-02-19T09:11:15-05:00
-72.9188488,41.3302432,2015-02-19T08:03:27-05:00
-72.954611547113,41.3284840404975,2015-02-18T20:35:59-05:00
-72.9529864713471,41.3100799889129,2015-02-18T17:05:20-05:00
-72.9198845854867,41.3051604711805,2015-02-18T14:58:22-05:00
-72.9317354,41.309021,2015-02-18T14:16:30-05:00
-72.9097838,41.3156105,2015-02-18T14:01:01-05:00
-72.9124145507812,41.3173866271973,2015-02-18T12:56:12-05:00
-72.9238137,41.3109834,2015-02-18T12:44:31-05:00
-72.914781,41.320761,2015-02-17T19:41:44-05:00
-72.914781,41.320761,2015-02-17T19:38:30-05:00
-72.8737353,41.3212739,2015-02-17T18:24:55-05:00
-72.9511839384071,41.3146013859161,2015-02-17T17:00:13-05:00
-72.9470987068543,41.3351564566933,2015-02-17T16:08:19-05:00
-72.9441142,41.3212581,2015-02-17T16:00:42-05:00
-72.9422471,41.3145263,2015-02-17T15:59:41-05:00
-72.869511,41.328935,2015-02-17T07:56:02-05:00
-72.936703,41.334529,2015-02-16T18:07:09-05:00
-72.8910919,41.3206661,2015-02-16T14:04:49-05:00
-72.887522,41.316922,2015-02-16T14:02:32-05:00
-72.9221738,41.3131962,2015-02-16T12:13:39-05:00
-72.9278835,41.308274,2015-02-16T07:40:27-05:00
-72.926928,41.319934,2015-02-16T07:19:14-05:00
-72.894604,41.3039379,2015-02-16T06:29:56-05:00
-72.923557,41.30702,2015-02-15T21:50:16-05:00
-72.8970091,41.2824376,2015-02-15T17:49:43-05:00
-72.9141814,41.3127691,2015-02-15T14:24:11-05:00
-72.9580770443508,41.3170995204135,2015-02-15T12:13:25-05:00
-72.9468247,41.3365708,2015-02-15T09:26:21-05:00
-72.9468247,41.3365708,2015-02-15T09:23:23-05:00
-72.9122057759037,41.3235166163651,2015-02-15T08:55:22-05:00
-72.9206228436719,41.332391418426,2015-02-15T07:57:01-05:00
-72.8978142,41.2540283,2015-02-15T06:32:26-05:00
-72.9346584,41.2993652,2015-02-14T19:56:16-05:00
-72.913687,41.3238925,2015-02-14T19:35:16-05:00
-72.891885,41.2732389,2015-02-14T16:03:48-05:00
-72.8985622,41.3031066,2015-02-14T14:31:49-05:00
-72.8885821,41.2981777081062,2015-02-14T08:35:43-05:00
-72.8887956778629,41.2988298880034,2015-02-14T08:10:59-05:00
-72.8929687,41.2567603,2015-02-13T21:26:19-05:00
-72.9685772,41.3288418,2015-02-13T14:55:58-05:00
-72.8988688,41.3118133,2015-02-13T13:13:02-05:00
-72.9225609149124,41.3104531789696,2015-02-13T12:03:45-05:00
-72.9446214,41.3113961,2015-02-13T11:48:55-05:00
-72.9173767803345,41.2962442474662,2015-02-13T08:46:24-05:00
-72.8876569,41.2975659,2015-02-13T08:13:33-05:00
-72.9304503,41.3347868,2015-02-13T08:03:01-05:00
-72.909739,41.318242,2015-02-13T07:00:38-05:00
-72.9686606166993,41.3287689330299,2015-02-13T00:30:36-05:00
-72.9106391,41.3150447,2015-02-12T16:01:24-05:00
-72.9092246,41.3194472,2015-02-12T15:07:36-05:00
-72.941354,41.2909206,2015-02-12T14:50:11-05:00
-72.939033,41.299691,2015-02-12T14:22:44-05:00
-72.980498,41.33272,2015-02-12T13:46:50-05:00
-72.885111,41.305785,2015-02-12T12:00:35-05:00
-72.9403152,41.2939522,2015-02-12T11:43:37-05:00
-72.9307944,41.3109994,2015-02-12T09:12:46-05:00
-72.9218722656802,41.3044584155299,2015-02-12T08:35:08-05:00
-72.9353024,41.3109992,2015-02-12T00:30:45-05:00
-72.9278835,41.308274,2015-02-11T22:10:38-05:00
-72.916479,41.312735,2015-02-11T18:54:24-05:00
-72.9543175,41.322951,2015-02-11T17:17:05-05:00
-72.9161206,41.3088049,2015-02-11T17:00:37-05:00
-72.939682,41.2944419,2015-02-11T16:33:30-05:00
-72.8881733,41.2853402,2015-02-11T13:26:38-05:00
